Year,State,County,Population,Model-based Death Rate,Standard Deviation,Lower Confidence Limit,Upper Confidence Limit
2010,Illinois,"Douglas County, IL","19,971",6.31076,1.94635,3.57719,11.13470
2010,Illinois,"DuPage County, IL","916,741",8.33130,0.88163,6.78211,10.23493
2010,Illinois,"Edgar County, IL","18,576",8.42985,2.50037,4.87180,14.58729
2010,Illinois,"Edwards County, IL","6,726",12.04373,4.04524,6.53190,22.21237
2010,Illinois,"Effingham County, IL","34,244",8.84113,2.39979,5.33020,14.66834
2010,Illinois,"Fayette County, IL","22,152",12.88051,3.54310,7.71813,21.50251
2010,Illinois,"Ford County, IL","14,075",8.34587,2.62990,4.67941,14.88689
2010,Illinois,"Franklin County, IL","39,996",19.88139,4.46945,12.99366,30.42627
2010,Illinois,"Fulton County, IL","37,070",9.55685,2.49970,5.85878,15.59069
2010,Illinois,"Gallatin County, IL","5,589",13.53661,4.57610,7.31583,25.05149
2010,Illinois,"Greene County, IL","13,886",11.30272,3.38360,6.50268,19.64798
2010,Illinois,"Grundy County, IL","50,079",14.02617,3.22577,9.08273,21.66117
2010,Illinois,"Hamilton County, IL","8,457",7.55753,2.59962,4.04637,14.11783
2010,Illinois,"Hancock County, IL","19,104",5.94612,1.85794,3.34833,10.56076
2010,Illinois,"Hardin County, IL","4,319",16.84222,5.72744,9.07315,31.26810
2010,Illinois,"Henderson County, IL","7,329",6.28210,2.26526,3.27740,12.04368
2010,Illinois,"Henry County, IL","50,487",6.27794,1.67254,3.81690,10.32680
2010,Illinois,"Iroquois County, IL","29,719",12.99044,3.34462,8.01962,21.04379
2010,Illinois,"Jackson County, IL","60,204",9.75302,2.31925,6.22954,15.26970
2010,Illinois,"Jasper County, IL","9,701",8.21542,2.74450,4.46840,15.10804
2010,Illinois,"Jefferson County, IL","38,825",9.77527,2.51045,6.04062,15.81681
2010,Illinois,"Jersey County, IL","23,011",15.36462,4.00415,9.43369,25.02344
2010,Illinois,"Jo Daviess County, IL","22,681",6.82989,2.07753,3.89871,11.96770
2010,Illinois,"Johnson County, IL","12,571",10.06612,3.14466,5.66956,17.87719
2010,Illinois,"Kane County, IL","515,318",6.71059,0.97493,5.06938,8.88357
2010,Illinois,"Kankakee County, IL","113,450",12.27593,2.39002,8.46630,17.80022
2010,Illinois,"Kendall County, IL","114,800",7.95961,1.72637,5.27522,12.01102
2010,Illinois,"Knox County, IL","52,923",9.45697,2.32503,5.95647,15.01563
2010,Illinois,"Lake County, IL","703,396",12.98358,1.27171,10.73003,15.71142
2010,Illinois,"La Salle County, IL","113,911",22.54532,3.64397,16.52113,30.77003
2010,Illinois,"Lawrence County, IL","16,903",14.21889,4.08298,8.34924,24.22326
2010,Illinois,"Lee County, IL","36,034",10.60439,2.74498,6.53114,17.21952
2010,Illinois,"Livingston County, IL","38,951",13.13838,3.19920,8.30829,20.77496
2010,Illinois,"Logan County, IL","30,305",8.63456,2.36305,5.18518,14.37901
2010,Illinois,"McDonough County, IL","32,616",4.79252,1.44980,2.74317,8.37465
2010,Illinois,"McHenry County, IL","308,886",12.40298,1.73583,9.46400,16.25619
2010,Illinois,"McLean County, IL","169,578",11.04520,1.97610,7.84019,15.56251
2010,Illinois,"Macon County, IL","110,777",8.41745,1.81338,5.59282,12.66845
2010,Illinois,"Macoupin County, IL","47,764",8.92758,2.24955,5.56334,14.32565
2010,Illinois,"Madison County, IL","269,296",22.35007,2.61501,17.81029,28.04904
2010,Illinois,"Marion County, IL","39,437",22.86856,5.01373,15.09496,34.65566
2010,Illinois,"Marshall County, IL","12,647",8.81538,2.82829,4.89737,15.87104
2010,Illinois,"Mason County, IL","14,666",9.62192,2.95487,5.46623,16.94076
2010,Illinois,"Massac County, IL","15,429",12.74948,3.66632,7.47924,21.73255
2010,Illinois,"Menard County, IL","12,705",9.46783,2.96309,5.32682,16.82897
2010,Illinois,"Mercer County, IL","16,436",8.14230,2.50162,4.62494,14.33936
2010,Illinois,"Monroe County, IL","33,006",8.97600,2.42033,5.42759,14.84651
2010,Illinois,"Montgomery County, IL","30,103",10.41666,2.76782,6.33994,17.11332
2010,Illinois,"Morgan County, IL","35,542",8.39448,2.26166,5.07768,13.87916
2010,Illinois,"Moultrie County, IL","14,856",5.33519,1.77412,2.90887,9.78730
2010,Illinois,"Ogle County, IL","53,494",7.76005,1.96553,4.82492,12.48041
2010,Illinois,"Peoria County, IL","186,496",12.22355,2.05240,8.85350,16.87703
2010,Illinois,"Perry County, IL","22,346",10.91260,3.05734,6.48230,18.37328
2010,Illinois,"Piatt County, IL","16,727",6.61298,2.11696,3.67815,11.89226
2010,Illinois,"Pike County, IL","16,432",7.33956,2.25630,4.16712,12.92865
2010,Illinois,"Pope County, IL","4,478",12.48653,4.46581,6.54378,23.82936
2010,Illinois,"Pulaski County, IL","6,165",9.03124,3.24276,4.72280,17.27318
2010,Illinois,"Putnam County, IL","6,008",12.75100,4.35209,6.85571,23.71953
2010,Illinois,"Randolph County, IL","33,427",10.87546,2.83008,6.68245,17.70144
2010,Illinois,"Richland County, IL","16,233",7.26804,2.27049,4.09347,12.90751
2010,Illinois,"Rock Island County, IL","147,542",7.49440,1.55168,5.05500,11.11180
2010,Illinois,"St. Clair County, IL","270,075",10.92650,1.68108,8.12312,14.69817
2010,Illinois,"Saline County, IL","24,913",21.88147,5.31772,13.85114,34.57421
2010,Illinois,"Sangamon County, IL","197,463",8.43820,1.55935,5.92471,12.01684
2010,Illinois,"Schuyler County, IL","7,543",5.75610,2.06128,3.01461,10.99288
2010,Illinois,"Scott County, IL","5,358",7.56322,2.84949,3.84913,14.86394
2010,Illinois,"Shelby County, IL","22,355",7.50890,2.19958,4.36606,12.91459
2010,Illinois,"Stark County, IL","5,992",8.64066,3.06838,4.54628,16.42493
2010,Illinois,"Stephenson County, IL","47,704",12.50734,3.00997,7.95086,19.68221
2010,Illinois,"Tazewell County, IL","135,392",10.97592,2.09997,7.61630,15.81863
2010,Illinois,"Union County, IL","17,804",11.96060,3.43724,7.02003,20.38322
2010,Illinois,"Vermilion County, IL","81,625",14.77829,2.99176,10.05087,21.73122
2010,Illinois,"Wabash County, IL","11,947",8.90258,2.87044,4.93313,16.06922
2010,Illinois,"Warren County, IL","17,701",5.24690,1.72116,2.88132,9.55632
2010,Illinois,"Washington County, IL","14,716",9.41306,2.87606,5.36102,16.53052
2010,Illinois,"Wayne County, IL","16,760",6.53449,2.04963,3.67254,11.62855
2010,Illinois,"White County, IL","14,665",10.66145,3.24036,6.08829,18.67385
2010,Illinois,"Whiteside County, IL","58,505",9.06452,2.20873,5.73150,14.33858
2010,Illinois,"Will County, IL","677,590",9.49039,1.08004,7.60881,11.83788
2010,Illinois,"Williamson County, IL","66,373",18.01680,3.67731,12.21809,26.57427
2010,Illinois,"Winnebago County, IL","295,270",20.01632,2.35911,15.92439,25.16095
2010,Illinois,"Woodford County, IL","38,656",6.94410,1.90260,4.16795,11.57023
2010,Indiana,"Adams County, IN","34,384",8.43844,2.28635,5.09121,13.98805
2010,Indiana,"Allen County, IN","355,339",12.22782,1.63000,9.44779,15.82706
2010,Indiana,"Bartholomew County, IN","76,782",16.94693,3.37039,11.60069,24.76144
2010,Indiana,"Benton County, IN","8,836",11.93759,3.88320,6.58484,21.64739
2010,Indiana,"Blackford County, IN","12,766",23.20674,6.34484,13.94361,38.63014
2010,Indiana,"Boone County, IN","56,647",11.00343,2.58248,7.06611,17.13382
2010,Indiana,"Brown County, IN","15,247",13.67196,3.91646,8.03638,23.26337
2010,Indiana,"Carroll County, IN","20,160",11.16189,3.18454,6.57406,18.95631
2010,Indiana,"Cass County, IN","38,970",7.03726,1.91654,4.23567,11.69287
2010,Indiana,"Clark County, IN","110,221",18.96383,3.27514,13.61466,26.41620
2010,Indiana,"Clay County, IN","26,896",12.13455,3.24449,7.36617,19.99401
2010,Indiana,"Clinton County, IN","33,219",14.25826,3.54760,8.93516,22.75600
2010,Indiana,"Crawford County, IN","10,713",15.94624,4.77552,9.17379,27.72697
2010,Indiana,"Daviess County, IN","31,654",10.10300,2.72985,6.10436,16.72769
2010,Indiana,"Dearborn County, IN","50,025",20.35028,4.30848,13.61266,30.42720
2010,Indiana,"Decatur County, IN","25,737",16.25194,4.14661,10.07420,26.22358
2010,Indiana,"De Kalb County, IN","42,255",11.67738,2.89126,7.33348,18.59809
2010,Indiana,"Delaware County, IN","117,674",14.97989,2.72260,10.57664,21.21462
2010,Indiana,"Dubois County, IN","41,886",6.31814,1.72951,3.79413,10.52317
2010,Indiana,"Elkhart County, IN","197,569",7.83268,1.48038,5.45816,11.24094
2010,Indiana,"Fayette County, IN","24,302",27.59193,6.39429,17.81035,42.74178
2010,Indiana,"Floyd County, IN","74,575",18.29340,3.58894,12.58288,26.59840
2010,Indiana,"Fountain County, IN","17,242",13.94751,3.96038,8.23397,23.63416
2010,Indiana,"Franklin County, IN","23,097",16.13593,4.15166,9.96310,26.13006
2010,Indiana,"Fulton County, IN","20,856",10.46796,2.95262,6.19814,17.68054
2010,Indiana,"Gibson County, IN","33,503",8.34955,2.27932,5.02055,13.88913
2010,Indiana,"Grant County, IN","70,063",19.92703,3.87855,13.74486,28.89226
2010,Indiana,"Greene County, IN","33,172",17.77275,4.28178,11.29287,27.98091
2010,Indiana,"Hamilton County, IN","274,555",8.94594,1.46802,6.52570,12.26560
2010,Indiana,"Hancock County, IN","70,060",13.91088,2.97392,9.27085,20.87596
2010,Indiana,"Harrison County, IN","39,363",11.38637,2.84356,7.12283,18.20020
2010,Indiana,"Hendricks County, IN","145,455",10.24710,1.95914,7.11236,14.76470
2010,Indiana,"Henry County, IN","49,466",25.59541,5.13040,17.47151,37.50346
2010,Indiana,"Howard County, IN","82,748",29.01323,4.79631,21.11609,39.86857
2010,Indiana,"Huntington County, IN","37,123",13.64270,3.36679,8.57982,21.69768
2010,Indiana,"Jackson County, IN","42,376",20.18082,4.45460,13.28453,30.66242
2010,Indiana,"Jasper County, IN","33,481",10.58135,2.75350,6.50099,17.22170
2010,Indiana,"Jay County, IN","21,253",16.19973,4.24980,9.91776,26.46251
2010,Indiana,"Jefferson County, IN","32,400",13.83852,3.48872,8.62335,22.21263
2010,Indiana,"Jennings County, IN","28,529",19.57056,4.71369,12.43409,30.80495
2010,Indiana,"Johnson County, IN","139,856",14.63802,2.54680,10.48464,20.43895
2010,Indiana,"Knox County, IN","38,440",13.32184,3.30321,8.36206,21.23167
2010,Indiana,"Kosciusko County, IN","77,355",8.78388,2.02902,5.67791,13.58936
2010,Indiana,"Lagrange County, IN","37,131",4.21452,1.26695,2.41994,7.34174
2010,Indiana,"Lake County, IN","496,112",5.37174,0.85558,3.95285,7.29855
2010,Indiana,"La Porte County, IN","111,466",12.91389,2.49189,8.93438,18.66687
2010,Indiana,"Lawrence County, IN","46,134",11.85128,2.86542,7.51784,18.68492
2010,Indiana,"Madison County, IN","131,639",29.63485,4.11888,22.65361,38.77101
2010,Indiana,"Marion County, IN","903,373",16.87641,1.31192,14.50097,19.64178
2010,Indiana,"Marshall County, IN","47,050",9.53906,2.39623,5.95309,15.28723
2010,Indiana,"Martin County, IN","10,380",10.41128,3.39577,5.73523,18.90642
2010,Indiana,"Miami County, IN","36,905",10.00720,2.59765,6.15552,16.26979
2010,Indiana,"Monroe County, IN","137,957",16.16474,2.73918,11.67545,22.38348
2010,Indiana,"Montgomery County, IN","38,121",19.18333,4.38420,12.45491,29.55196
2010,Indiana,"Morgan County, IN","68,926",20.50469,3.98421,14.15231,29.71272
2010,Indiana,"Newton County, IN","14,239",12.97637,3.77058,7.57485,22.23105
2010,Indiana,"Noble County, IN","47,538",9.01112,2.28722,5.59859,14.50698
2010,Indiana,"Ohio County, IN","6,097",16.13942,5.23584,8.91411,29.22436
2010,Indiana,"Orange County, IN","19,846",8.38783,2.51604,4.82145,14.59607
2010,Indiana,"Owen County, IN","21,573",13.34238,3.67577,7.98936,22.28956
2010,Indiana,"Parke County, IN","17,349",8.97625,2.67753,5.17362,15.57659
2010,Indiana,"Perry County, IN","19,338",8.67832,2.56825,5.02128,15.00099
2010,Indiana,"Pike County, IN","12,695",7.20718,2.36207,3.95962,13.12036
2010,Indiana,"Porter County, IN","164,288",18.17522,2.78822,13.52377,24.42945
2010,Indiana,"Posey County, IN","25,912",12.09937,3.26277,7.31687,20.01441
2010,Indiana,"Pulaski County, IN","13,379",17.53814,4.94220,10.38906,29.60898
2010,Indiana,"Putnam County, IN","37,941",9.70345,2.53333,5.95409,15.81732
2010,Indiana,"Randolph County, IN","26,170",15.25895,3.90146,9.44807,24.64193
2010,Indiana,"Ripley County, IN","28,814",16.89783,4.18252,10.61301,26.90849
2010,Indiana,"Rush County, IN","17,391",13.66247,3.83064,8.11302,23.01148
2010,Indiana,"St. Joseph County, IN","266,914",11.16418,1.71201,8.30770,15.00385
2010,Indiana,"Scott County, IN","24,195",32.06834,7.20993,20.95482,49.07559
2010,Indiana,"Shelby County, IN","44,379",16.82166,3.83162,10.93648,25.87923
2010,Indiana,"Spencer County, IN","20,955",6.83571,2.09472,3.88756,12.02218
2010,Indiana,"Starke County, IN","23,362",29.83770,6.87266,19.30954,46.10819
2010,Indiana,"Steuben County, IN","34,147",6.60266,1.86725,3.90500,11.16627
2010,Indiana,"Sullivan County, IN","21,473",15.99531,4.20257,9.78584,26.14637
2010,Indiana,"Switzerland County, IN","10,688",21.30737,6.10780,12.52150,36.26836
2010,Indiana,"Tippecanoe County, IN","172,801",9.17202,1.71946,6.40895,13.12593
2010,Indiana,"Tipton County, IN","15,936",15.09824,4.23979,8.95885,25.44815
2010,Indiana,"Union County, IN","7,516",22.60000,6.75328,13.01425,39.25188
2010,Indiana,"Vanderburgh County, IN","179,701",25.70560,3.34847,19.97586,33.08188
2010,Indiana,"Vermillion County, IN","16,210",12.82935,3.71337,7.50351,21.93837
2010,Indiana,"Vigo County, IN","107,850",15.20571,2.83308,10.64841,21.71657
2010,Indiana,"Wabash County, IN","32,888",20.65573,4.81976,13.29907,32.09065
2010,Indiana,"Warren County, IN","8,511",10.80111,3.57088,5.90719,19.75354
2010,Indiana,"Warrick County, IN","59,689",7.03283,1.78126,4.37320,11.31107
2010,Indiana,"Washington County, IN","28,260",17.47143,4.30511,10.99415,27.76812
2010,Indiana,"Wayne County, IN","68,996",22.92306,4.30613,16.00651,32.82805
2010,Indiana,"Wells County, IN","27,637",11.08482,2.96721,6.72487,18.27314
2010,Indiana,"White County, IN","24,641",12.43837,3.32227,7.55335,20.48386
2010,Indiana,"Whitley County, IN","33,287",8.62710,2.36592,5.17668,14.38166
2010,Iowa,"Adair County, IA","7,682",6.71748,2.42916,3.49930,12.89925
2010,Iowa,"Adams County, IA","4,029",6.65901,2.58520,3.33068,13.31568
2010,Iowa,"Allamakee County, IA","14,328",5.04891,1.70514,2.73008,9.33882
2010,Iowa,"Appanoose County, IA","12,892",9.61184,3.01905,5.39843,17.11713
2010,Iowa,"Audubon County, IA","6,115",4.31045,1.80128,2.06358,9.00551
2010,Iowa,"Benton County, IA","26,071",4.45450,1.41328,2.48918,7.97390
2010,Iowa,"Black Hawk County, IA","131,086",6.63651,1.46226,4.37194,10.07652
2010,Iowa,"Boone County, IA","26,308",5.80751,1.75497,3.32597,10.14295
2010,Iowa,"Bremer County, IA","24,280",4.87672,1.53869,2.73282,8.70487
2010,Iowa,"Buchanan County, IA","20,953",5.76479,1.79553,3.25177,10.22242
2010,Iowa,"Buena Vista County, IA","20,265",3.38005,1.15643,1.81500,6.29578
2010,Iowa,"Butler County, IA","14,869",3.94555,1.39878,2.07791,7.49324
2010,Iowa,"Calhoun County, IA","10,177",4.48908,1.67927,2.29403,8.78653
2010,Iowa,"Carroll County, IA","20,816",5.45078,1.73835,3.03792,9.78354
2010,Iowa,"Cass County, IA","13,952",6.14145,2.02095,3.36704,11.20419
2010,Iowa,"Cedar County, IA","18,445",5.00971,1.63564,2.75800,9.10200
2010,Iowa,"Cerro Gordo County, IA","44,151",7.17187,1.91184,4.35913,11.80035
2010,Iowa,"Cherokee County, IA","12,067",3.27502,1.19620,1.69647,6.32413
2010,Iowa,"Chickasaw County, IA","12,442",3.94596,1.42806,2.05460,7.58054
2010,Iowa,"Clarke County, IA","9,286",6.92023,2.39485,3.69315,12.97002
2010,Iowa,"Clay County, IA","16,667",3.23995,1.14924,1.70582,6.15500
2010,Iowa,"Clayton County, IA","18,128",5.34724,1.71880,2.96781,9.63647
2010,Iowa,"Clinton County, IA","49,113",6.87295,1.80997,4.20043,11.24636
2010,Iowa,"Crawford County, IA","17,091",3.90667,1.33863,2.09605,7.28262
2010,Iowa,"Dallas County, IA","66,139",4.76559,1.27371,2.89358,7.85103
2010,Iowa,"Davis County, IA","8,753",4.76389,1.76272,2.44965,9.26673
2010,Iowa,"Decatur County, IA","8,456",7.03125,2.49948,3.69775,13.37383
2010,Iowa,"Delaware County, IA","17,770",4.58628,1.56321,2.46799,8.52547
2010,Iowa,"Des Moines County, IA","40,325",10.83733,2.77832,6.70449,17.52438
2010,Iowa,"Dickinson County, IA","16,667",4.07294,1.42230,2.16292,7.67128
2010,Iowa,"Dubuque County, IA","93,643",6.10809,1.46534,3.88752,9.59876
2010,Iowa,"Emmet County, IA","10,302",2.97664,1.14405,1.49762,5.91759
2010,Iowa,"Fayette County, IA","20,882",4.83869,1.57358,2.66945,8.77324
2010,Iowa,"Floyd County, IA","16,293",3.79668,1.33766,2.00658,7.18611
2010,Iowa,"Franklin County, IA","10,680",3.38512,1.24146,1.74935,6.55160
2010,Iowa,"Fremont County, IA","7,438",6.88579,2.41707,3.64611,13.00589
2010,Iowa,"Greene County, IA","9,337",5.76405,2.06401,3.01911,11.00798
2010,Iowa,"Grundy County, IA","12,453",4.38317,1.54270,2.31760,8.29115
2010,Iowa,"Guthrie County, IA","10,959",4.28587,1.54768,2.23420,8.22330
2010,Iowa,"Hamilton County, IA","15,675",4.27077,1.45948,2.29471,7.94984
2010,Iowa,"Hancock County, IA","11,340",2.99644,1.16286,1.49910,5.99051
2010,Iowa,"Hardin County, IA","17,534",4.45270,1.53076,2.38503,8.31561
2010,Iowa,"Harrison County, IA","14,937",6.88102,2.19405,3.83485,12.34870
2010,Iowa,"Henry County, IA","20,150",5.78184,1.83341,3.23178,10.34706
2010,Iowa,"Howard County, IA","9,564",2.73038,1.09658,1.33865,5.56989
2010,Iowa,"Humboldt County, IA","9,814",3.94454,1.47696,2.01472,7.72488
2010,Iowa,"Ida County, IA","7,089",4.64183,1.76553,2.34958,9.17258
2010,Iowa,"Iowa County, IA","16,356",4.78957,1.60723,2.59889,8.82904
2010,Iowa,"Jackson County, IA","19,855",7.51626,2.29792,4.27959,13.20373
2010,Iowa,"Jasper County, IA","36,842",8.85041,2.35950,5.37959,14.56329
2010,Iowa,"Jefferson County, IA","16,836",6.57829,2.07950,3.68225,11.75290
2010,Iowa,"Johnson County, IA","130,882",5.92621,1.33530,3.86952,9.07756
2010,Iowa,"Jones County, IA","20,634",4.66227,1.51376,2.57421,8.44617
2010,Iowa,"Keokuk County, IA","10,510",4.46792,1.60709,2.33419,8.55379
2010,Iowa,"Kossuth County, IA","15,545",2.94761,1.05409,1.54496,5.62498
2010,Iowa,"Lee County, IA","35,862",9.90336,2.62408,6.03687,16.25140
2010,Iowa,"Linn County, IA","211,242",9.17024,1.62266,6.53261,12.87417
2010,Iowa,"Louisa County, IA","11,387",6.05483,2.08192,3.24248,11.30830
2010,Iowa,"Lucas County, IA","8,900",7.49010,2.57768,4.00932,13.99567
2010,Iowa,"Lyon County, IA","11,581",3.41350,1.26585,1.75305,6.64826
2010,Iowa,"Madison County, IA","15,681",5.81723,1.90239,3.19977,10.57809
2010,Iowa,"Mahaska County, IA","22,384",6.87921,2.07619,3.94216,12.00707
2010,Iowa,"Marion County, IA","33,307",6.61524,1.86850,3.91435,11.18054
2010,Iowa,"Marshall County, IA","40,648",4.93753,1.44292,2.87492,8.48312
2010,Iowa,"Mills County, IA","15,059",6.18004,2.03916,3.38337,11.29069
2010,Iowa,"Mitchell County, IA","10,776",3.21479,1.21031,1.63674,6.31531
2010,Iowa,"Monona County, IA","9,243",6.94540,2.41100,3.70019,13.03889
2010,Iowa,"Monroe County, IA","7,967",5.49928,1.99807,2.85685,10.58766
2010,Iowa,"Montgomery County, IA","10,740",8.21148,2.69005,4.51206,14.94479
2010,Iowa,"Muscatine County, IA","42,803",5.44731,1.53513,3.22720,9.19731
2010,Iowa,"O'Brien County, IA","14,398",2.86145,1.09965,1.43988,5.68834
2010,Iowa,"Osceola County, IA","6,462",4.36390,1.68753,2.18780,8.70636
2010,Iowa,"Page County, IA","15,946",6.25717,2.04162,3.44601,11.36474
2010,Iowa,"Palo Alto County, IA","9,421",2.93824,1.14285,1.46807,5.88195
2010,Iowa,"Plymouth County, IA","24,986",3.42490,1.13732,1.86864,6.27824
2010,Iowa,"Pocahontas County, IA","7,310",3.75112,1.45660,1.87598,7.50187
2010,Iowa,"Polk County, IA","430,631",11.15176,1.42940,8.70020,14.29520
2010,Iowa,"Pottawattamie County, IA","93,149",8.89772,1.97281,5.84664,13.54233
2010,Iowa,"Poweshiek County, IA","18,915",5.07868,1.63420,2.81723,9.15750
2010,Iowa,"Ringgold County, IA","5,130",6.55349,2.57494,3.25514,13.19712
2010,Iowa,"Sac County, IA","10,350",5.04414,1.81162,2.63753,9.64898
2010,Iowa,"Scott County, IA","165,227",10.65274,1.94040,7.51662,15.09840
2010,Iowa,"Shelby County, IA","12,174",6.04248,2.08468,3.23045,11.30642
2010,Iowa,"Sioux County, IA","33,704",1.94728,0.66107,1.05006,3.61194
2010,Iowa,"Story County, IA","89,542",5.29905,1.32266,3.31645,8.46916
2010,Iowa,"Tama County, IA","17,767",4.94982,1.65119,2.69426,9.09564
2010,Iowa,"Taylor County, IA","6,317",5.34094,2.02378,2.70926,10.53106
2010,Iowa,"Union County, IA","12,534",7.52349,2.43311,4.16232,13.60115
2010,Iowa,"Van Buren County, IA","7,571",5.79432,2.07196,3.03703,11.05689
2010,Iowa,"Wapello County, IA","35,622",7.63350,2.10721,4.56638,12.76394
2010,Iowa,"Warren County, IA","46,226",6.72460,1.80393,4.07582,11.09646
2010,Iowa,"Washington County, IA","21,703",4.82484,1.52098,2.70474,8.60810
2010,Iowa,"Wayne County, IA","6,403",6.73900,2.46158,3.49040,13.01335
2010,Iowa,"Webster County, IA","38,011",12.51303,3.15986,7.79268,20.10094
2010,Iowa,"Winnebago County, IA","10,874",3.64045,1.35682,1.86427,7.11060
2010,Iowa,"Winneshiek County, IA","21,058",3.43198,1.17263,1.84436,6.38806
2010,Iowa,"Woodbury County, IA","102,173",6.80785,1.57012,4.40362,10.52593
2010,Iowa,"Worth County, IA","7,591",6.75151,2.48233,3.48423,13.08589
2010,Iowa,"Wright County, IA","13,229",4.32247,1.52764,2.28040,8.19508
2010,Kansas,"Allen County, KS","13,372",10.24315,3.14459,5.81941,18.03054
2010,Kansas,"Anderson County, KS","8,104",7.83623,2.77236,4.13183,14.86553
2010,Kansas,"Atchison County, KS","16,921",8.07825,2.47720,4.59271,14.21257
2010,Kansas,"Barber County, KS","4,864",10.14340,3.58840,5.34802,19.24107
2010,Kansas,"Barton County, KS","27,672",5.46021,1.66411,3.11390,9.57697
2010,Kansas,"Bourbon County, KS","15,173",9.81597,2.98955,5.59946,17.21033
2010,Kansas,"Brown County, KS","9,984",8.41084,2.77497,4.60443,15.36491
2010,Kansas,"Butler County, KS","65,884",14.85137,3.18975,9.88114,22.32819
2010,Kansas,"Chase County, KS","2,790",6.57083,2.73753,3.15146,13.70262
2010,Kansas,"Chautauqua County, KS","3,669",12.10554,4.48088,6.22307,23.55208
2010,Kansas,"Cherokee County, KS","21,610",11.32863,3.14836,6.75458,19.00095
2010,Kansas,"Cheyenne County, KS","2,726",4.97520,2.18333,2.31119,10.71189
2010,Kansas,"Clark County, KS","2,215",6.20749,2.60321,2.96545,12.99681
2010,Kansas,"Clay County, KS","8,542",8.57653,2.93622,4.60395,15.98068
2010,Kansas,"Cloud County, KS","9,533",5.59468,2.03276,2.90669,10.77177
2010,Kansas,"Coffey County, KS","8,598",10.31458,3.42446,5.62878,18.90625
2010,Kansas,"Comanche County, KS","1,891",7.66877,3.32806,3.58726,16.39739
2010,Kansas,"Cowley County, KS","36,309",11.75991,3.00071,7.28989,18.97652
2010,Kansas,"Crawford County, KS","39,135",9.89998,2.55560,6.10520,16.05667
2010,Kansas,"Decatur County, KS","2,965",5.16628,2.09141,2.52107,10.58905
2010,Kansas,"Dickinson County, KS","19,747",6.45844,2.02231,3.63324,11.48353
2010,Kansas,"Doniphan County, KS","7,948",6.35320,2.35066,3.26713,12.35802
2010,Kansas,"Douglas County, KS","110,826",8.56397,1.84167,5.69471,12.88109
2010,Kansas,"Edwards County, KS","3,037",5.41452,2.22581,2.61803,11.20048
2010,Kansas,"Elk County, KS","2,882",13.32857,4.97114,6.82255,26.04384
2010,Kansas,"Ellis County, KS","28,452",4.43597,1.39356,2.49124,7.90042
2010,Kansas,"Ellsworth County, KS","6,499",7.26643,2.63859,3.77626,13.98551
2010,Kansas,"Finney County, KS","36,785",5.45111,1.57702,3.18903,9.31940
2010,Kansas,"Ford County, KS","33,844",3.82730,1.18372,2.16643,6.76248
2010,Kansas,"Franklin County, KS","25,994",8.46812,2.38571,5.01648,14.29434
2010,Kansas,"Geary County, KS","34,352",10.92692,2.89396,6.66272,17.92797
2010,Kansas,"Gove County, KS","2,701",4.44046,1.83657,2.13912,9.21936
2010,Kansas,"Graham County, KS","2,588",4.89008,2.17053,2.25563,10.60378
2010,Kansas,"Grant County, KS","7,824",3.25267,1.38763,1.53755,6.88172
2010,Kansas,"Gray County, KS","6,001",4.09406,1.66350,1.99344,8.40994
2010,Kansas,"Greeley County, KS","1,248",7.19934,3.14542,3.35364,15.45799
2010,Kansas,"Greenwood County, KS","6,689",12.61326,4.15198,6.91373,23.01477
2010,Kansas,"Hamilton County, KS","2,687",8.67864,3.61957,4.15992,18.11026
2010,Kansas,"Harper County, KS","6,034",10.40767,3.66632,5.50018,19.69636
2010,Kansas,"Harvey County, KS","34,684",8.56091,2.33458,5.15028,14.23408
2010,Kansas,"Haskell County, KS","4,256",4.06614,1.61967,2.00339,8.25454
2010,Kansas,"Hodgeman County, KS","1,918",4.27102,1.78247,2.04631,8.91602
2010,Kansas,"Jackson County, KS","13,460",5.68707,1.90192,3.09128,10.46428
2010,Kansas,"Jefferson County, KS","19,108",6.91600,2.13174,3.92136,12.19879
2010,Kansas,"Jewell County, KS","3,073",4.55439,1.91346,2.17331,9.54632
2010,Kansas,"Johnson County, KS","544,181",7.11825,0.99147,5.43828,9.31792
2010,Kansas,"Kearny County, KS","3,982",4.23828,1.70128,2.07863,8.64327
2010,Kansas,"Kingman County, KS","7,860",9.68404,3.26953,5.23736,17.90946
2010,Kansas,"Kiowa County, KS","2,553",5.95404,2.46240,2.86841,12.36133
2010,Kansas,"Labette County, KS","21,609",11.33322,3.16514,6.74224,19.05308
2010,Kansas,"Lane County, KS","1,749",4.11104,1.89692,1.85020,9.13572
2010,Kansas,"Leavenworth County, KS","76,220",10.42761,2.33524,6.82510,15.93370
2010,Kansas,"Lincoln County, KS","3,237",5.04631,2.06985,2.44312,10.42472
2010,Kansas,"Linn County, KS","9,656",10.91270,3.42964,6.12666,19.43881
2010,Kansas,"Logan County, KS","2,759",6.40753,2.63915,3.09457,13.27020
2010,Kansas,"Lyon County, KS","33,692",6.13157,1.77282,3.58851,10.48018
2010,Kansas,"McPherson County, KS","29,186",6.31811,1.86409,3.66157,10.90553
2010,Kansas,"Marion County, KS","12,660",6.44908,2.13184,3.52736,11.79375
2010,Kansas,"Marshall County, KS","10,117",4.61533,1.66850,2.40446,8.86094
